2020-06-19 14:52:03,No Order Selected,29
2020-06-19 14:52:04,No Order Selected,30
2020-06-19 14:52:04,No Order Selected,31
2020-06-19 14:52:04,No Order Selected,32
2020-06-19 14:52:04,No Order Selected,33
2020-06-19 14:52:04,No Order Selected,34
2020-06-19 14:52:04,No Order Selected,35
2020-06-19 14:52:05,No Order Selected,36
2020-06-19 14:52:05,No Order Selected,37
2020-06-19 14:52:05,No Order Selected,38
2020-06-19 14:52:05,No Order Selected,39
2020-06-19 14:52:05,No Order Selected,40
2020-06-19 14:52:06,No Order Selected,41
2020-06-19 14:52:06,No Order Selected,42
2020-06-19 14:52:06,No Order Selected,43
2020-06-19 14:52:06,No Order Selected,44
2020-06-19 14:52:06,No Order Selected,45
2020-06-19 14:52:06,No Order Selected,46
2020-06-19 14:52:07,No Order Selected,47
2020-06-19 14:52:07,No Order Selected,48
2020-06-19 14:52:07,No Order Selected,49
2020-06-19 14:52:07,No Order Selected,50
2020-06-19 14:52:07,No Order Selected,51
2020-06-19 14:52:07,No Order Selected,52
2020-06-19 14:52:08,No Order Selected,53
2020-06-19 14:52:08,No Order Selected,54
2020-06-19 14:52:08,No Order Selected,55
2020-06-19 14:52:08,No Order Selected,56
2020-06-19 14:52:08,No Order Selected,57
2020-06-19 14:52:08,No Order Selected,58
2020-06-19 14:52:08,No Order Selected,59
2020-06-19 14:52:09,No Order Selected,60
2020-06-19 14:52:09,No Order Selected,61
2020-06-19 14:52:09,No Order Selected,62
2020-06-19 14:52:17,No Order Selected,63
2020-06-19 14:52:18,No Order Selected,64
2020-06-19 14:52:18,No Order Selected,65
2020-06-19 14:52:18,No Order Selected,66
2020-06-19 14:52:19,No Order Selected,67
2020-06-19 14:52:19,No Order Selected,68
2020-06-19 14:52:20,No Order Selected,69
2020-06-19 14:52:20,No Order Selected,70
2020-06-19 14:52:20,No Order Selected,71
2020-06-19 14:52:21,No Order Selected,72
2020-06-19 14:52:21,No Order Selected,73
2020-06-19 14:52:21,No Order Selected,74
2020-06-19 14:52:21,No Order Selected,75
2020-06-19 14:52:21,No Order Selected,76
2020-06-19 14:52:22,No Order Selected,77
2020-06-19 14:52:22,No Order Selected,78
2020-06-19 14:52:22,No Order Selected,79
2020-06-19 14:52:22,No Order Selected,80
2020-06-19 14:52:22,No Order Selected,81
2020-06-19 14:52:22,No Order Selected,82
2020-06-19 14:52:22,No Order Selected,83
2020-06-19 14:52:22,No Order Selected,84
2020-06-19 14:52:22,No Order Selected,85
2020-06-19 14:52:23,No Order Selected,86
2020-06-19 14:52:23,No Order Selected,87
2020-06-19 14:52:23,No Order Selected,88
2020-06-19 14:52:23,No Order Selected,89
2020-06-19 14:52:23,No Order Selected,90
2020-06-19 14:52:23,No Order Selected,91
2020-06-19 14:52:23,No Order Selected,92
2020-06-19 14:54:30,No Order Selected,1
2020-06-19 14:54:31,No Order Selected,2
2020-06-19 14:54:31,No Order Selected,3
2020-06-19 14:54:31,No Order Selected,4
2020-06-19 14:54:31,No Order Selected,5
2020-06-19 14:54:32,No Order Selected,6
2020-06-19 14:54:32,No Order Selected,7
2020-06-19 14:54:32,No Order Selected,8
2020-06-19 14:54:33,No Order Selected,9
2020-06-19 14:54:33,No Order Selected,10
2020-06-19 14:54:33,No Order Selected,11
2020-06-19 14:54:33,No Order Selected,12
2020-06-19 14:54:33,No Order Selected,13
2020-06-19 14:54:33,No Order Selected,14
2020-06-19 14:54:34,No Order Selected,15
2020-06-19 14:54:34,No Order Selected,16
2020-06-19 14:54:34,No Order Selected,17
2020-06-19 14:54:35,No Order Selected,18
2020-06-19 14:54:35,No Order Selected,19
2020-06-19 14:54:35,No Order Selected,20
2020-06-19 14:54:35,No Order Selected,21
2020-06-19 14:54:35,No Order Selected,22
2020-06-19 14:54:36,No Order Selected,23
2020-06-19 14:54:36,No Order Selected,24
2020-06-19 14:57:54,No Order Selected,1
2020-06-19 14:57:54,No Order Selected,2
2020-06-19 14:57:55,No Order Selected,3
2020-06-19 14:57:55,No Order Selected,4
2020-06-19 14:57:55,No Order Selected,5
2020-06-19 14:57:55,No Order Selected,6
2020-06-19 14:57:55,No Order Selected,7
2020-06-19 14:57:55,No Order Selected,8
2020-06-19 14:57:55,No Order Selected,9
2020-06-19 14:57:55,No Order Selected,10
2020-06-19 14:57:56,No Order Selected,11
2020-06-19 14:57:56,No Order Selected,12
2020-06-19 14:57:56,No Order Selected,13
2020-06-19 14:57:56,No Order Selected,14
2020-06-19 14:57:56,No Order Selected,15
2020-06-19 14:57:56,No Order Selected,16
2020-06-19 14:57:56,No Order Selected,17
2020-06-19 14:57:57,No Order Selected,18
2020-06-19 14:57:57,No Order Selected,19
2020-06-19 14:57:57,No Order Selected,20
2020-06-19 14:57:57,No Order Selected,21
2020-06-19 14:57:57,No Order Selected,22
2020-06-19 14:57:58,No Order Selected,23
2020-06-19 14:57:58,No Order Selected,24
2020-06-19 15:03:55,Costa Rican - Medium Roast,1
2020-06-19 15:03:55,Costa Rican - Medium Roast,2
2020-06-19 15:03:56,Costa Rican - Medium Roast,3
2020-06-19 15:03:56,Costa Rican - Medium Roast,4
2020-06-19 15:03:56,Costa Rican - Medium Roast,5
2020-06-19 15:03:56,Costa Rican - Medium Roast,6
2020-06-19 15:03:56,Costa Rican - Medium Roast,7
2020-06-19 15:03:57,Costa Rican - Medium Roast,8
2020-06-19 15:03:57,Costa Rican - Medium Roast,9
2020-06-19 15:03:57,Costa Rican - Medium Roast,10
2020-06-19 15:03:58,Costa Rican - Medium Roast,11
2020-06-19 15:03:58,Costa Rican - Medium Roast,12
2020-06-19 15:03:58,Costa Rican - Medium Roast,13
2020-06-19 15:03:58,Costa Rican - Medium Roast,14
2020-06-19 15:03:59,Costa Rican - Medium Roast,15
2020-06-19 15:03:59,Costa Rican - Medium Roast,16
2020-06-19 15:03:59,Costa Rican - Medium Roast,17
2020-06-19 15:04:00,Costa Rican - Medium Roast,18
2020-06-19 15:04:00,Costa Rican - Medium Roast,19
2020-06-19 15:04:00,Costa Rican - Medium Roast,20
2020-06-19 15:04:01,Costa Rican - Medium Roast,21
2020-06-19 15:04:01,Costa Rican - Medium Roast,22
2020-06-19 15:04:59,Costa Rican - Dark Roast,1
2020-06-19 15:04:59,Costa Rican - Dark Roast,2
2020-06-19 15:05:00,Costa Rican - Dark Roast,3
2020-06-19 15:05:00,Costa Rican - Dark Roast,4
2020-06-19 15:05:00,Costa Rican - Dark Roast,5
2020-06-19 15:05:01,Costa Rican - Dark Roast,6
2020-06-19 15:05:01,Costa Rican - Dark Roast,7
2020-06-19 15:05:01,Costa Rican - Dark Roast,8
2020-06-19 15:05:01,Costa Rican - Dark Roast,9
2020-06-19 15:05:02,Costa Rican - Dark Roast,10
2020-06-19 15:05:02,Costa Rican - Dark Roast,11
2020-06-19 15:05:02,Costa Rican - Dark Roast,12
2020-06-19 15:05:03,Costa Rican - Dark Roast,13
2020-06-19 15:05:03,Costa Rican - Dark Roast,14
2020-06-19 15:05:03,Costa Rican - Dark Roast,15
2020-06-19 15:05:03,Costa Rican - Dark Roast,16
2020-06-19 15:05:04,Costa Rican - Dark Roast,17
2020-06-19 15:05:04,Costa Rican - Dark Roast,18
2020-06-19 15:05:04,Costa Rican - Dark Roast,19
2020-06-19 15:05:04,Costa Rican - Dark Roast,20
2020-06-19 15:05:04,Costa Rican - Dark Roast,21
2020-06-19 15:05:04,Costa Rican - Dark Roast,22
2020-06-19 15:05:05,Costa Rican - Dark Roast,23
2020-06-19 15:06:15,No Order Selected,1
2020-06-19 15:06:15,No Order Selected,2
2020-06-19 15:06:15,No Order Selected,3
2020-06-19 15:06:15,No Order Selected,4
2020-06-19 15:06:15,No Order Selected,5
2020-06-19 15:06:16,No Order Selected,6
2020-06-19 15:06:16,No Order Selected,7
2020-06-19 15:06:16,No Order Selected,8
2020-06-19 15:06:16,No Order Selected,9
2020-06-19 15:06:16,No Order Selected,10
2020-06-19 15:06:16,No Order Selected,11
2020-06-19 15:06:17,No Order Selected,12
2020-06-19 15:06:17,No Order Selected,13
2020-06-19 15:06:17,No Order Selected,14
2020-06-19 15:06:17,No Order Selected,15
2020-06-19 15:06:17,No Order Selected,16
2020-06-19 15:06:18,No Order Selected,17
2020-06-19 15:06:18,No Order Selected,18
2020-06-19 15:06:18,No Order Selected,19
2020-06-19 15:06:18,No Order Selected,20
2020-06-19 15:06:18,No Order Selected,21
2020-06-19 15:06:19,No Order Selected,22
2020-06-19 15:06:19,No Order Selected,23
2020-06-19 15:06:19,No Order Selected,24
2020-06-19 15:07:17,No Order Selected,1
2020-06-19 15:07:18,No Order Selected,2
2020-06-19 15:07:18,No Order Selected,3
2020-06-19 15:07:18,No Order Selected,4
2020-06-19 15:07:18,No Order Selected,5
2020-06-19 15:07:18,No Order Selected,6
2020-06-19 15:07:18,No Order Selected,7
2020-06-19 15:07:18,No Order Selected,8
2020-06-19 15:07:18,No Order Selected,9
2020-06-19 15:07:19,No Order Selected,10
2020-06-19 15:07:19,No Order Selected,11
2020-06-19 15:07:19,No Order Selected,12
2020-06-19 15:07:19,No Order Selected,13
2020-06-19 15:07:19,No Order Selected,14
2020-06-19 15:07:19,No Order Selected,15
2020-06-19 15:07:19,No Order Selected,16
2020-06-19 15:07:20,No Order Selected,17
2020-06-19 15:07:20,No Order Selected,18
2020-06-19 15:07:20,No Order Selected,19
2020-06-19 15:07:20,No Order Selected,20
2020-06-19 15:07:20,No Order Selected,21
2020-06-19 15:07:21,No Order Selected,22
2020-06-19 15:07:21,No Order Selected,23
2020-06-19 15:07:21,No Order Selected,24
2020-06-19 16:48:46,French Vanilla,1
2020-06-19 16:48:46,French Vanilla,2
2020-06-19 16:48:46,French Vanilla,3
2020-06-19 16:48:46,French Vanilla,4
2020-06-19 16:48:47,French Vanilla,5
2020-06-19 16:48:47,French Vanilla,6
2020-06-19 16:48:47,French Vanilla,7
2020-06-19 16:48:47,French Vanilla,8
2020-06-19 16:48:47,French Vanilla,9
2020-06-19 16:48:47,French Vanilla,10
2020-06-19 16:48:47,French Vanilla,11
2020-06-19 16:48:48,French Vanilla,12
2020-06-19 16:48:48,French Vanilla,13
2020-06-19 16:48:48,French Vanilla,14
2020-06-19 16:48:48,French Vanilla,15
2020-06-19 16:48:48,French Vanilla,16
2020-06-19 16:48:48,French Vanilla,17
2020-06-19 16:48:49,French Vanilla,18
2020-06-19 16:48:49,French Vanilla,19
2020-06-19 16:48:49,French Vanilla,20
2020-06-19 16:48:49,French Vanilla,21
2020-06-19 16:48:49,French Vanilla,22
2020-06-19 16:48:49,French Vanilla,23
2020-06-19 16:48:49,French Vanilla,24
2020-06-19 16:50:15,French Vanilla,25
2020-06-19 16:50:15,French Vanilla,26
2020-06-19 16:50:15,French Vanilla,27
2020-06-19 16:50:15,French Vanilla,28
2020-06-19 16:50:16,French Vanilla,29
2020-06-19 16:50:16,French Vanilla,30
2020-06-19 16:50:17,French Vanilla,31
2020-06-19 16:50:17,French Vanilla,32
2020-06-19 16:50:17,French Vanilla,33
2020-06-19 16:50:18,French Vanilla,34
2020-06-19 16:50:18,French Vanilla,35
2020-06-19 16:50:18,French Vanilla,36
2020-06-19 16:50:18,French Vanilla,37
2020-06-19 16:50:19,French Vanilla,38
2020-06-19 16:50:19,French Vanilla,39
2020-06-19 16:50:19,French Vanilla,40
2020-06-19 16:50:20,French Vanilla,41
2020-06-19 16:50:20,French Vanilla,42
2020-06-19 16:50:20,French Vanilla,43
2020-06-19 16:50:20,French Vanilla,44
2020-06-19 16:50:21,French Vanilla,45
2020-06-19 16:50:21,French Vanilla,46
2020-06-19 16:50:21,French Vanilla,47
2020-06-19 16:50:22,French Vanilla,48
2020-06-19 16:50:22,French Vanilla,49
2020-06-19 16:50:22,French Vanilla,50
2020-06-19 16:50:23,French Vanilla,51
2020-06-19 16:50:23,French Vanilla,52
2020-06-19 16:50:23,French Vanilla,53
2020-06-19 16:50:24,French Vanilla,54
2020-06-19 16:50:24,French Vanilla,55
2020-06-19 16:50:24,French Vanilla,56
2020-06-19 16:50:24,French Vanilla,57
2020-06-19 16:50:25,French Vanilla,58
2020-06-19 16:50:25,French Vanilla,59
2020-06-19 16:50:25,French Vanilla,60
2020-06-19 16:50:25,French Vanilla,61
2020-06-19 16:50:26,French Vanilla,62
2020-06-19 16:50:26,French Vanilla,63
2020-06-19 16:50:26,French Vanilla,64
2020-06-19 16:50:32,French Vanilla,65
2020-06-19 16:50:33,French Vanilla,66
2020-06-19 16:50:33,French Vanilla,67
2020-06-19 16:50:33,French Vanilla,68
2020-06-19 16:50:34,French Vanilla,69
2020-06-19 16:50:34,French Vanilla,70
2020-06-19 16:50:34,French Vanilla,71
2020-06-19 16:50:34,French Vanilla,72
2020-06-19 16:50:35,French Vanilla,73
2020-06-19 16:50:35,French Vanilla,74
2020-06-19 16:50:35,French Vanilla,75
2020-06-19 16:50:35,French Vanilla,76
2020-06-19 16:50:35,French Vanilla,77
2020-06-19 16:50:36,French Vanilla,78
2020-06-19 16:50:36,French Vanilla,79
2020-06-19 16:50:36,French Vanilla,80
2020-06-19 16:50:36,French Vanilla,81
2020-06-19 16:50:36,French Vanilla,82
2020-06-19 16:50:36,French Vanilla,83
2020-06-19 16:50:37,French Vanilla,84
2020-06-19 16:50:37,French Vanilla,85
2020-06-19 16:50:37,French Vanilla,86
2020-06-19 16:50:37,French Vanilla,87
2020-06-19 16:50:37,French Vanilla,88
2020-06-19 16:50:37,French Vanilla,89
2020-06-19 16:50:37,French Vanilla,90
2020-06-19 16:50:37,French Vanilla,91
2020-06-19 16:50:38,French Vanilla,92
2020-06-19 16:50:38,French Vanilla,93
2020-06-19 16:50:38,French Vanilla,94
2020-06-19 16:50:38,French Vanilla,95
2020-06-19 16:50:38,French Vanilla,96
2020-06-19 16:50:38,French Vanilla,97
2020-06-19 16:50:38,French Vanilla,98
2020-06-19 16:50:38,French Vanilla,99
2020-06-19 16:50:39,French Vanilla,100
2020-06-19 16:50:39,French Vanilla,101
2020-06-19 16:50:39,French Vanilla,102
2020-06-19 16:50:39,French Vanilla,103
2020-06-19 16:50:39,French Vanilla,104
2020-06-19 16:50:39,French Vanilla,105
2020-06-19 16:50:39,French Vanilla,106
2020-06-19 16:50:39,French Vanilla,107
2020-06-19 16:50:40,French Vanilla,108
2020-06-19 16:50:40,French Vanilla,109
2020-06-19 16:50:40,French Vanilla,110
2020-06-19 16:50:40,French Vanilla,111
2020-06-19 16:50:40,French Vanilla,112
2020-06-19 16:50:40,French Vanilla,113
2020-06-19 16:50:41,French Vanilla,114
2020-06-19 16:50:41,French Vanilla,115
2020-06-19 16:50:41,French Vanilla,116
2020-06-19 16:50:41,French Vanilla,117
2020-06-19 16:50:41,French Vanilla,118
2020-06-19 16:50:41,French Vanilla,119
2020-06-19 16:50:41,French Vanilla,120
2020-06-19 16:50:42,French Vanilla,121
2020-06-19 16:50:42,French Vanilla,122
2020-06-19 16:50:42,French Vanilla,123
2020-06-19 16:50:42,French Vanilla,124
2020-06-19 16:50:42,French Vanilla,125
2020-06-19 16:50:42,French Vanilla,126
2020-06-19 16:50:42,French Vanilla,127
2020-06-19 16:50:42,French Vanilla,128
2020-06-19 16:50:43,French Vanilla,129
2020-06-19 16:50:43,French Vanilla,130
2020-06-19 16:50:43,French Vanilla,131
2020-06-19 16:50:43,French Vanilla,132
2020-06-19 16:50:43,French Vanilla,133
2020-06-19 16:50:43,French Vanilla,134
2020-06-19 16:50:43,French Vanilla,135
2020-06-19 16:50:43,French Vanilla,136
2020-06-19 16:50:44,French Vanilla,137
2020-06-19 16:50:44,French Vanilla,138
2020-06-19 16:50:44,French Vanilla,139
2020-06-19 16:50:44,French Vanilla,140
2020-06-19 16:50:44,French Vanilla,141
2020-06-19 16:50:44,French Vanilla,142
2020-06-19 16:50:44,French Vanilla,143
2020-06-19 16:50:45,French Vanilla,144
2020-06-19 16:50:45,French Vanilla,145
2020-06-19 16:52:03,French Vanilla,146
2020-06-19 16:52:03,French Vanilla,147
2020-06-19 16:52:03,French Vanilla,148
2020-06-19 16:52:03,French Vanilla,149
2020-06-19 16:52:04,French Vanilla,150
2020-06-19 16:52:04,French Vanilla,151
2020-06-19 16:52:04,French Vanilla,152
2020-06-19 16:52:04,French Vanilla,153
2020-06-19 16:52:04,French Vanilla,154
2020-06-19 16:52:04,French Vanilla,155
2020-06-19 16:52:04,French Vanilla,156
2020-06-19 16:52:05,French Vanilla,157
2020-06-19 16:52:05,French Vanilla,158
2020-06-19 16:52:05,French Vanilla,159
2020-06-19 16:53:03,No Order Selected,1
2020-06-19 16:53:03,No Order Selected,2
2020-06-19 16:53:04,No Order Selected,3
2020-06-19 16:53:04,No Order Selected,4
2020-06-19 16:53:04,No Order Selected,5
2020-06-19 16:53:04,No Order Selected,6
2020-06-19 16:53:04,No Order Selected,7
2020-06-19 16:53:05,No Order Selected,8
2020-06-19 16:53:05,No Order Selected,9
2020-06-19 16:53:05,No Order Selected,10
2020-06-19 16:53:05,No Order Selected,11
2020-06-19 16:53:06,No Order Selected,12
2020-06-19 16:53:06,No Order Selected,13
2020-06-19 16:53:06,No Order Selected,14
2020-06-19 16:53:06,No Order Selected,15
2020-06-19 16:53:07,No Order Selected,16
2020-06-19 16:53:07,No Order Selected,17
2020-06-19 16:53:07,No Order Selected,18
2020-06-19 16:53:07,No Order Selected,19
2020-06-19 16:53:08,No Order Selected,20
2020-06-19 16:53:08,No Order Selected,21
2020-06-19 16:53:08,No Order Selected,22
2020-06-19 16:53:09,No Order Selected,23
2020-06-19 16:53:09,No Order Selected,24
2020-06-19 16:53:09,No Order Selected,25
2020-06-19 16:53:09,No Order Selected,26
2020-06-19 16:53:10,No Order Selected,27
2020-06-19 16:53:10,No Order Selected,28
2020-06-19 16:53:10,No Order Selected,29
2020-06-19 16:53:10,No Order Selected,30
2020-06-19 16:53:10,No Order Selected,31
2020-06-19 16:53:11,No Order Selected,32
2020-06-19 16:53:11,No Order Selected,33
2020-06-19 16:53:11,No Order Selected,34
2020-06-19 16:53:12,No Order Selected,35
2020-06-19 16:53:12,No Order Selected,36
2020-06-19 16:53:12,No Order Selected,37
2020-06-19 16:53:12,No Order Selected,38
2020-06-19 16:53:12,No Order Selected,39
2020-06-19 16:53:13,No Order Selected,40
2020-06-19 16:53:13,No Order Selected,41
2020-06-19 16:53:13,No Order Selected,42
2020-06-19 16:53:13,No Order Selected,43
2020-06-19 16:53:13,No Order Selected,44
2020-06-19 16:53:13,No Order Selected,45
2020-06-19 16:53:13,No Order Selected,46
2020-06-19 16:53:14,No Order Selected,47
2020-06-19 16:53:14,No Order Selected,48
2020-06-19 16:53:14,No Order Selected,49
2020-06-19 16:53:14,No Order Selected,50
2020-06-19 16:53:14,No Order Selected,51
2020-06-19 16:53:14,No Order Selected,52
2020-06-19 16:53:14,No Order Selected,53
2020-06-19 16:53:14,No Order Selected,54
2020-06-19 16:53:14,No Order Selected,55
2020-06-19 16:53:14,No Order Selected,56
2020-06-19 16:53:15,No Order Selected,57
2020-06-19 16:53:15,No Order Selected,58
2020-06-19 16:53:15,No Order Selected,59
2020-06-19 16:53:15,No Order Selected,60
2020-06-19 16:53:15,No Order Selected,61
2020-06-19 16:53:15,No Order Selected,62
2020-06-19 16:53:15,No Order Selected,63
2020-06-19 16:53:15,No Order Selected,64
2020-06-19 16:53:15,No Order Selected,65
2020-06-19 16:53:15,No Order Selected,66
2020-06-19 16:53:16,No Order Selected,67
2020-06-19 16:53:16,No Order Selected,68
2020-06-19 16:53:16,No Order Selected,69
2020-06-19 16:53:16,No Order Selected,70
2020-06-19 16:53:16,No Order Selected,71
2020-06-19 16:53:16,No Order Selected,72
2020-06-19 16:53:16,No Order Selected,73
2020-06-19 16:53:16,No Order Selected,74
2020-06-19 16:53:16,No Order Selected,75
2020-06-19 16:53:16,No Order Selected,76
2020-06-19 16:53:17,No Order Selected,77
2020-06-19 16:53:17,No Order Selected,78
2020-06-19 16:53:17,No Order Selected,79
2020-06-19 16:53:17,No Order Selected,80
2020-06-19 16:53:17,No Order Selected,81
2020-06-19 16:53:17,No Order Selected,82
2020-06-19 16:53:17,No Order Selected,83
2020-06-19 16:53:17,No Order Selected,84
2020-06-19 16:53:17,No Order Selected,85
2020-06-19 16:53:17,No Order Selected,86
2020-06-19 16:53:18,No Order Selected,87
2020-06-19 16:53:18,No Order Selected,88
2020-06-19 16:53:18,No Order Selected,89
2020-06-19 16:53:18,No Order Selected,90
2020-06-19 16:53:18,No Order Selected,91
2020-06-19 16:53:18,No Order Selected,92
2020-06-19 16:53:18,No Order Selected,93
2020-06-19 16:53:18,No Order Selected,94
2020-06-19 16:53:18,No Order Selected,95
2020-06-19 16:53:18,No Order Selected,96
2020-06-19 16:53:19,No Order Selected,97
2020-06-19 16:53:19,No Order Selected,98
2020-06-19 16:53:19,No Order Selected,99
2020-06-19 16:53:19,No Order Selected,100
2020-06-19 16:53:19,No Order Selected,101
2020-06-19 16:53:19,No Order Selected,102
2020-06-19 16:53:19,No Order Selected,103
2020-06-19 16:53:19,No Order Selected,104
2020-06-19 16:53:20,No Order Selected,105
2020-06-19 16:53:20,No Order Selected,106
2020-06-19 16:53:20,No Order Selected,107
2020-06-19 16:53:20,No Order Selected,108
2020-06-19 16:53:20,No Order Selected,109
2020-06-19 16:53:20,No Order Selected,110
2020-06-19 16:53:20,No Order Selected,111
2020-06-19 16:53:20,No Order Selected,112
2020-06-19 16:53:21,No Order Selected,113
2020-06-19 16:53:21,No Order Selected,114
2020-06-19 16:53:21,No Order Selected,115
2020-06-19 16:53:21,No Order Selected,116
2020-06-19 16:53:21,No Order Selected,117
2020-06-19 16:53:21,No Order Selected,118
2020-06-19 16:53:21,No Order Selected,119
2020-06-19 16:53:21,No Order Selected,120
2020-06-19 16:53:21,No Order Selected,121
2020-06-19 16:53:22,No Order Selected,122
2020-06-19 16:53:22,No Order Selected,123
2020-06-19 16:53:22,No Order Selected,124
2020-06-19 16:53:22,No Order Selected,125
2020-06-19 16:53:22,No Order Selected,126
2020-06-19 16:53:22,No Order Selected,127
2020-06-19 16:53:22,No Order Selected,128
2020-06-19 16:53:22,No Order Selected,129
2020-06-19 16:53:22,No Order Selected,130
2020-06-19 16:53:23,No Order Selected,131
2020-06-19 16:53:23,No Order Selected,132
2020-06-19 16:53:23,No Order Selected,133
2020-06-19 16:53:23,No Order Selected,134
2020-06-19 16:53:23,No Order Selected,135
2020-06-19 16:53:23,No Order Selected,136
2020-06-19 16:53:23,No Order Selected,137
2020-06-19 16:53:23,No Order Selected,138
2020-06-19 16:53:24,No Order Selected,139
2020-06-19 16:53:24,No Order Selected,140
2020-06-19 16:53:24,No Order Selected,141
2020-06-19 16:53:24,No Order Selected,142
2020-06-19 16:53:24,No Order Selected,143
2020-06-19 16:53:24,No Order Selected,144
2020-06-19 16:53:24,No Order Selected,145
2020-06-19 16:53:25,No Order Selected,146
2020-06-19 16:53:25,No Order Selected,147
2020-06-19 16:53:25,No Order Selected,148
2020-06-19 16:53:25,No Order Selected,149
2020-06-19 16:53:25,No Order Selected,150
2020-06-19 16:53:26,No Order Selected,151
2020-06-19 16:53:26,No Order Selected,152
2020-06-19 16:53:26,No Order Selected,153
2020-06-19 16:53:26,No Order Selected,154
2020-06-19 16:53:26,No Order Selected,155
2020-06-19 16:53:26,No Order Selected,156
2020-06-19 16:53:27,No Order Selected,157
2020-06-19 16:53:27,No Order Selected,158
2020-06-19 16:53:27,No Order Selected,159
2020-06-19 16:53:27,No Order Selected,160
2020-06-19 16:53:27,No Order Selected,161
2020-06-19 16:53:27,No Order Selected,162
2020-06-19 16:53:27,No Order Selected,163
2020-06-19 16:53:27,No Order Selected,164
2020-06-19 16:53:27,No Order Selected,165
2020-06-19 16:53:27,No Order Selected,166
2020-06-19 16:53:28,No Order Selected,167
2020-06-19 16:53:28,No Order Selected,168
2020-06-19 16:53:28,No Order Selected,169
2020-06-19 16:53:28,No Order Selected,170
2020-06-19 16:53:28,No Order Selected,171
2020-06-19 16:53:28,No Order Selected,172
2020-06-19 16:53:28,No Order Selected,173
2020-06-19 16:53:29,No Order Selected,174
2020-06-19 16:53:29,No Order Selected,175
2020-06-19 16:53:29,No Order Selected,176
2020-06-19 16:53:29,No Order Selected,177
